Model,Distance,Num_Rounds,Noise_Model,Shots,Stim_Error_Rate,Stim_Error_Type,Weight_Noise,Logical_Error_Rate,Total_Shots,Logical_Errors,Timestamp
MWPM+GCNII,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.251000,1000,251,20260415_221110
GCNII,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.152000,1000,152,20260415_221110
MWPM+GCNII,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.121000,1000,121,20260415_221110
GCNII,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.152000,1000,152,20260415_221110
MWPM+GCNII,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.121000,1000,121,20260415_221110
APPNP,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.152000,1000,152,20260415_221110
MWPM+APPNP,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.121000,1000,121,20260415_221110
APPNP,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.673000,1000,673,20260415_221110
MWPM+APPNP,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.204000,1000,204,20260415_221110
APPNP,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.838000,1000,838,20260415_221110
MWPM+APPNP,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.247000,1000,247,20260415_221110
GCN,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.841000,1000,841,20260415_221110
MWPM+GCN,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.249000,1000,249,20260415_221110
GCN,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.611000,1000,611,20260415_221110
MWPM+GCN,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.211000,1000,211,20260415_221110
GCN,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.837000,1000,837,20260415_221110
MWPM+GCN,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.249000,1000,249,20260415_221110
GAT,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.180000,1000,180,20260415_221110
MWPM+GAT,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.129000,1000,129,20260415_221110
GAT,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.236000,1000,236,20260415_221110
MWPM+GAT,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.146000,1000,146,20260415_221110
GAT,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.191000,1000,191,20260415_221110
MWPM+GAT,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.124000,1000,124,20260415_221110
GNN,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.433000,1000,433,20260415_221110
MWPM+GNN,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.183000,1000,183,20260415_221110
GNN,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.351000,1000,351,20260415_221110
MWPM+GNN,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.161000,1000,161,20260415_221110
GNN,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.152000,1000,152,20260415_221110
MWPM+GNN,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.121000,1000,121,20260415_221110
GraphMamba,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.146000,1000,146,20260415_221110
MWPM+GraphMamba,5,5,forte-1,1000,0.005,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.120000,1000,120,20260415_221110
GraphMamba,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.143000,1000,143,20260415_221110
MWPM+GraphMamba,5,5,forte-1,1000,0.01,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.118000,1000,118,20260415_221110
GraphMamba,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.144000,1000,144,20260415_221110
MWPM+GraphMamba,5,5,forte-1,1000,0.05,X,realistic/dp0.005_mf0.02_rf0.02_gd0.015,0.118000,1000,118,20260415_221110
CNN,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.164000,1000,164,20260415_221110
MWPM+CNN,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.122000,1000,122,20260415_221110
CNN,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.163000,1000,163,20260415_221110
MWPM+CNN,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.123000,1000,123,20260415_221110
CNN,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.169000,1000,169,20260415_221110
MWPM+CNN,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.130000,1000,130,20260415_221110
GCNII,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.848000,1000,848,20260415_221110
MWPM+GCNII,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.251000,1000,251,20260415_221110
GCNII,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.848000,1000,848,20260415_221110
MWPM+GCNII,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.251000,1000,251,20260415_221110
GCNII,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.848000,1000,848,20260415_221110
MWPM+GCNII,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.251000,1000,251,20260415_221110
APPNP,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.152000,1000,152,20260415_221110
MWPM+APPNP,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.121000,1000,121,20260415_221110
APPNP,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.208000,1000,208,20260415_221110
MWPM+APPNP,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.137000,1000,137,20260415_221110
APPNP,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.848000,1000,848,20260415_221110
MWPM+APPNP,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.251000,1000,251,20260415_221110
GCN,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.848000,1000,848,20260415_221110
MWPM+GCN,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.251000,1000,251,20260415_221110
GCN,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.152000,1000,152,20260415_221110
MWPM+GCN,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.121000,1000,121,20260415_221110
GCN,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.848000,1000,848,20260415_221110
MWPM+GCN,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.251000,1000,251,20260415_221110
GAT,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.161000,1000,161,20260415_221110
MWPM+GAT,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.123000,1000,123,20260415_221110
GAT,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.355000,1000,355,20260415_221110
MWPM+GAT,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.168000,1000,168,20260415_221110
GAT,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.182000,1000,182,20260415_221110
MWPM+GAT,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.127000,1000,127,20260415_221110
GNN,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.322000,1000,322,20260415_221110
MWPM+GNN,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.137000,1000,137,20260415_221110
GNN,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.425000,1000,425,20260415_221110
MWPM+GNN,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.181000,1000,181,20260415_221110
GNN,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.694000,1000,694,20260415_221110
MWPM+GNN,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.233000,1000,233,20260415_221110
GraphMamba,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.150000,1000,150,20260415_221110
MWPM+GraphMamba,5,5,forte-1,1000,0.005,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.122000,1000,122,20260415_221110
GraphMamba,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.145000,1000,145,20260415_221110
MWPM+GraphMamba,5,5,forte-1,1000,0.01,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.123000,1000,123,20260415_221110
GraphMamba,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.144000,1000,144,20260415_221110
MWPM+GraphMamba,5,5,forte-1,1000,0.05,X,realistic/dp0.01_mf0.05_rf0.05_gd0.01,0.118000,1000,118,20260415_221110
